,id,title,release_date,popularity,vote_average,vote_count
432,752,V for Vendetta,2006-02-23,43.874,7.897,14624
433,360814,Dangal,2016-12-21,28.235,7.9,1005
434,10728,Faust,1926-10-13,9.218,7.9,356
435,20722,La Maison en Petits Cubes,2008-06-10,6.626,7.896,432
436,2011,Persepolis,2007-06-27,12.435,7.896,1969
437,1892,Return of the Jedi,1983-05-25,35.592,7.9,15861
438,615453,Ne Zha,2019-07-26,154.016,7.9,441
439,455714,Bad Genius,2017-05-03,13.024,7.9,787
440,1402,The Pursuit of Happyness,2006-12-14,71.537,7.895,9961
441,503314,Dragon Ball Super: Broly,2018-12-14,7.33,7.893,2945
442,667520,A Whisker Away,2020-06-18,25.096,7.9,1390
443,501929,The Mitchells vs. the Machines,2021-04-22,36.462,7.9,2994
444,14836,Coraline,2009-02-05,111.328,7.891,8239
445,11036,The Notebook,2004-05-25,112.332,7.9,11708
446,726684,Miraculous World: Shanghai – The Legend of Ladydragon,2021-05-15,30.143,7.891,649
447,223,Rebecca,1940-03-23,19.405,7.89,1788
448,210577,Gone Girl,2014-10-01,93.614,7.89,18814
449,52629,El Infierno,2010-09-03,33.408,7.9,685
450,698948,Thirteen Lives,2022-07-18,17.047,7.888,1291
451,950396,The Gorge,2025-02-13,908.573,7.9,724
452,548544,Invisible Life,2019-08-30,8.307,7.9,310
453,582927,I'm No Longer Here,2019-10-21,8.898,7.884,490
454,961323,Nimona,2023-06-23,24.492,7.9,1139
455,180147,We Are the Nobles,2013-03-28,13.788,7.9,502
456,550205,Wish Dragon,2021-01-15,34.586,7.9,1360
457,316029,The Greatest Showman,2017-12-20,45.749,7.882,9521
458,183011,Justice League: The Flashpoint Paradox,2013-07-30,21.895,7.882,1840
459,774531,Young Woman and the Sea,2024-05-31,23.241,7.9,324
460,950396,The Gorge,2025-02-13,908.573,7.9,724
461,29455,Winter Light,1963-02-11,7.838,7.88,453
462,804,Roman Holiday,1950-09-02,21.873,7.876,2069
463,393,Kill Bill: Vol. 2,2004-04-16,38.975,7.9,14041
464,573164,An Egg Rescue,2021-08-12,12.797,7.9,410
465,265195,Wild Tales,2014-08-21,16.594,7.9,3425
466,3112,The Night of the Hunter,1955-08-26,17.406,7.9,1639
467,665,Ben-Hur,1959-11-18,55.356,7.9,2809
468,17295,The Battle of Algiers,1966-09-08,10.996,7.9,792
469,662,La Jetée,1962-02-16,12.39,7.9,903
470,369557,Sing Street,2016-03-11,13.139,7.9,2298
471,331482,Little Women,2019-12-25,34.386,7.869,6357
472,47796,Mamma Roma,1962-09-22,8.995,7.9,410
473,3034,Young Frankenstein,1974-12-15,19.703,7.868,3155
474,16,Dancer in the Dark,2000-09-01,21.733,7.9,1812
475,24238,Mary and Max,2009-04-09,34.263,7.9,2019
476,32085,Vincent,1982-10-01,6.244,7.9,858
477,381341,Perfect Strangers,2016-02-11,20.916,7.864,4409
478,522212,Just Mercy,2019-12-25,14.821,7.862,2293
479,11293,Paper Moon,1973-05-09,15.724,7.9,729
480,714888,Argentina 1985,2022-09-29,10.466,7.861,642
481,613,Downfall,2004-09-16,18.092,7.861,3904
482,1607,A Bronx Tale,1993-10-01,36.784,7.861,2537
483,275,Fargo,1996-03-08,36.842,7.861,8196
484,3083,Mr. Smith Goes to Washington,1939-10-19,10.801,7.859,1068
485,1162,The Miracle Worker,1962-05-23,11.242,7.9,302
486,522402,Finch,2021-11-04,34.288,7.9,3597
487,453,A Beautiful Mind,2001-12-14,37.688,7.858,10312
488,505192,Shoplifters,2018-06-02,14.68,7.9,2077
489,31411,The Cameraman,1928-09-10,8.179,7.856,379
490,438695,Sing 2,2021-12-01,68.267,7.854,4450
491,45752,Scooby-Doo! Camp Scare,2010-09-14,16.724,7.86,307
492,152601,Her,2013-12-18,47.549,7.853,14385
493,235,Stand by Me,1986-08-08,33.592,7.852,5957
494,530254,The Witch: Part 1. The Subversion,2018-06-27,44.762,7.855,602
495,23160,Werckmeister Harmonies,2001-02-01,8.217,7.9,328
496,399174,Isle of Dogs,2018-03-23,18.379,7.85,4948
497,777,Grand Illusion,1937-06-04,9.383,7.8,697
498,89,Indiana Jones and the Last Crusade,1989-05-24,52.056,7.8,10264
499,1000837,I'm Still Here,2024-09-19,98.012,7.854,309
500,266856,The Theory of Everything,2014-11-26,24.822,7.846,10591
501,94047,My Way,2011-12-21,10.804,7.8,392
502,546554,Knives Out,2019-11-27,66.311,7.845,12621
503,430424,See You Up There,2017-10-25,11.532,7.8,1281
504,31442,Ivan's Childhood,1962-05-09,12.652,7.8,743
505,435129,The Breadwinner,2017-11-17,16.828,7.8,844
506,16804,Departures,2008-09-13,9.002,7.8,838
507,11830,Tampopo,1985-11-23,11.266,7.8,369
508,581,Dances with Wolves,1990-03-30,35.268,7.8,4286
509,379170,Sherlock: The Abominable Bride,2016-01-01,21.417,7.8,2257
510,585,"Monsters, Inc.",2001-11-01,117.839,7.843,18643
511,527774,Raya and the Last Dragon,2021-03-03,64.205,7.8,6857
512,59440,Warrior,2011-09-09,33.225,7.8,4618
513,1010581,My Fault,2023-06-08,480.769,7.8,3549
514,5924,Papillon,1973-12-16,21.277,7.841,1932
515,968,Dog Day Afternoon,1975-09-21,21.985,7.8,3013
516,354857,Regular Show: The Movie,2015-09-01,13.978,7.8,385
517,33320,Millennium Actress,2002-09-14,14.714,7.84,873
518,25364,Ace in the Hole,1951-06-29,7.472,7.8,674
519,631,Sunrise: A Song of Two Humans,1927-11-04,10.756,7.8,817
520,698508,Redeeming Love,2022-01-21,54.412,7.84,586
521,115,The Big Lebowski,1998-03-06,35.662,7.84,11321
522,594634,Close to the Horizon,2019-10-10,13.66,7.8,486
523,9479,The Nightmare Before Christmas,1993-10-09,43.719,7.8,9675
524,2440,Joint Security Area,2000-09-09,13.267,7.837,726
525,293299,Feast,2014-10-25,6.704,7.836,859
526,10191,How to Train Your Dragon,2010-03-18,103.2,7.8,13226
527,1394,Nostalgia,1983-06-02,14.023,7.8,539
528,391,A Fistful of Dollars,1964-09-12,25.645,7.8,4306
529,24167,Two Women,1960-12-22,21.77,7.834,537
530,11656,The Virgin Spring,1960-02-08,12.297,7.834,619
531,596,The Grapes of Wrath,1940-03-15,12.491,7.835,996
532,93,Anatomy of a Murder,1959-07-01,15.133,7.837,1018
533,785084,The Whale,2022-12-09,38.099,7.832,4029
534,552532,Charm City Kings,2020-01-27,25.329,7.832,474
535,303867,World of Tomorrow,2015-01-22,5.012,7.832,327
536,32480,The Marquis of Grillo,1981-12-23,5.558,7.8,466
537,323272,War Room,2015-08-28,22.491,7.831,533
538,6075,Carlito's Way,1993-11-10,22.558,7.831,3189
539,152742,The Best Offer,2013-01-01,16.963,7.83,2856
540,14574,The Boy in the Striped Pyjamas,2008-05-07,62.08,7.83,7247
541,677638,We Bare Bears: The Movie,2020-06-30,16.572,7.8,811
542,650031,The Shadow in My Eye,2021-10-28,16.008,7.829,494
543,2062,Ratatouille,2007-06-28,142.372,7.825,17287
544,200727,"Love, Rosie",2014-10-16,34.81,7.824,6250
545,16859,Kiki's Delivery Service,1989-07-29,37.108,7.8,4131
546,3870,1900,1976-08-28,11.265,7.8,632
547,805,Rosemary's Baby,1968-06-12,28.643,7.8,3996
548,579245,The Specials,2019-10-23,8.787,7.8,916
549,83564,La luna,2012-02-10,7.322,7.8,803
550,25606,Fantozzi: White Collar Blues,1975-03-27,6.364,7.8,827
551,502,Fail Safe,1964-10-07,11.974,7.822,404
552,58129,The Phantom Carriage,1921-01-01,8.443,7.8,322
553,263115,Logan,2017-02-28,73.726,7.82,19439
554,937746,Io Capitano,2023-09-07,17.707,7.8,688
555,10775,Infernal Affairs,2002-12-12,22.626,7.819,1666
556,632322,All My Life,2020-10-23,9.161,7.8,489
557,398924,A Bag of Marbles,2017-01-18,13.144,7.818,858
558,826,The Bridge on the River Kwai,1957-10-11,25.752,7.818,2131
559,12,Finding Nemo,2003-05-30,102.251,7.8,19457
560,185789,Mulholland Dr.,1999-01-01,10.266,7.8,495
561,11049,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003-05-28,18.551,7.8,467
562,3078,It Happened One Night,1934-02-22,16.894,7.817,1274
563,314365,Spotlight,2015-11-06,22.263,7.816,8281
564,11953,Kagemusha,1980-04-26,14.705,7.8,662
565,198,To Be or Not to Be,1942-03-06,13.371,7.816,741
566,712454,The Summit of the Gods,2021-09-22,9.44,7.8,352
567,47931,Elite Squad: The Enemy Within,2010-10-08,22.039,7.8,1870
568,31011,Mr. Nobody,2009-11-06,23.184,7.814,5866
569,581528,"The Gangster, the Cop, the Devil",2019-05-15,101.126,7.819,1217
570,4977,Paprika,2006-10-01,29.691,7.8,2492
571,107,Snatch,2000-09-01,32.424,7.813,9156
572,80,Before Sunset,2004-06-16,21.777,7.809,3432
573,56231,The Working Class Goes to Heaven,1971-09-17,8.219,7.809,350
574,52345,Lisbela and the Prisoner,2003-08-22,1.393,7.8,385
575,1018,Mulholland Drive,2001-06-06,62.637,7.809,6376
576,593,Solaris,1972-03-20,21.042,7.809,1630
577,301,Rio Bravo,1959-03-18,19.316,7.81,1160
578,508943,Luca,2021-06-17,64.544,7.808,8435
579,10774,Network,1976-11-14,21.962,7.808,1779
580,22,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,127.959,7.807,20892
581,419478,Midnight Sun,2018-03-22,22.913,7.806,3439
582,22843,Evangelion: 2.0 You Can (Not) Advance,2009-06-26,20.867,7.8,880
583,10315,Fantastic Mr. Fox,2009-10-23,36.797,7.8,5505
584,674,Harry Potter and the Goblet of Fire,2005-11-16,115.962,7.8,20967
585,779047,Us Again,2021-03-03,10.722,7.8,327
586,393559,My Life as a Zucchini,2016-09-22,9.974,7.8,1369
587,531,The Wrong Trousers,1993-12-17,18.048,7.804,1036
588,445030,No Game No Life: Zero,2017-07-15,9.004,7.8,391
589,1280,3-Iron,2004-10-15,16.013,7.8,1154
590,901563,Close,2022-11-01,33.085,7.801,815
591,554590,Tod@s Caen,2019-08-30,12.469,7.8,476
592,762,Monty Python and the Holy Grail,1975-03-14,27.855,7.8,5876
593,113,"Spring, Summer, Fall, Winter... and Spring",2003-09-19,15.837,7.8,1081
594,10193,Toy Story 3,2010-06-16,74.537,7.799,14822
595,335578,Land of Mine,2015-12-03,11.777,7.8,1385
596,84892,The Perks of Being a Wallflower,2012-09-20,31.979,7.8,10559
597,11621,Porco Rosso,1992-07-18,27.323,7.798,3334
598,5915,Into the Wild,2007-09-21,36.137,7.797,9585
599,2721,Z,1969-02-26,9.389,7.797,546
600,562,Die Hard,1988-07-15,42.255,7.797,11342
601,29458,One Hundred Steps,2000-09-01,7.553,7.796,677
602,22683,Gifted Hands: The Ben Carson Story,2009-02-07,35.785,7.796,701
603,49797,I Saw the Devil,2010-08-12,36.373,7.795,2655
604,359156,Don't Be Bad,2015-09-08,6.115,7.793,981
605,2118,L.A. Confidential,1997-09-19,24.528,7.794,5022
606,523781,Words on Bathroom Walls,2020-08-21,13.541,7.8,612
607,13042,Presto,2008-06-27,6.978,7.792,1001
608,783675,The First Slam Dunk,2022-12-03,21.94,7.791,418
609,367412,Whiplash,2013-01-18,7.714,7.8,364
610,31056,A Short Film About Love,1988-08-21,9.44,7.8,375
611,29845,A Woman Under the Influence,1974-11-18,11.22,7.794,498
612,9475,Scent of a Woman,1992-12-23,32.215,7.8,3490
613,136,Freaks,1932-01-01,13.506,7.8,1195
614,1366,Rocky,1976-11-20,50.805,7.789,7968
615,5991,The Last Laugh,1924-12-23,7.159,7.8,309
616,142,Brokeback Mountain,2005-10-22,50.4,7.8,7049
617,428493,God's Own Country,2017-08-31,12.936,7.8,901
618,149870,The Wind Rises,2013-07-20,22.483,7.8,3057
619,71157,Polisse,2011-10-06,11.095,7.787,1235
620,14069,The Girl Who Leapt Through Time,2006-07-15,26.107,7.787,2037
621,5000,Forbidden Games,1952-05-09,13.818,7.787,315
622,760774,One Life,2023-12-21,24.755,7.786,753
623,715931,Emancipation,2022-12-02,25.77,7.784,1142
624,438631,Dune,2021-09-15,107.054,7.785,13174
625,277216,Straight Outta Compton,2015-08-11,34.587,7.785,3924
626,49026,The Dark Knight Rises,2012-07-17,77.12,7.8,22959
627,348892,Bajrangi Bhaijaan,2015-07-17,12.029,7.78,490
628,15859,A Moment to Remember,2004-11-05,12.44,7.783,325
629,934,Rififi,1955-04-13,7.325,7.8,573
630,11697,The Man Who Shot Liberty Valance,1962-04-13,20.304,7.782,1163
631,11602,Through a Glass Darkly,1961-10-16,11.046,7.8,489
632,1675,Day for Night,1973-05-24,10.358,7.8,600
633,585511,Luck,2022-08-05,46.453,7.781,1756
634,16237,Teen Titans: Trouble in Tokyo,2006-09-15,29.794,7.8,404
635,15916,Angel's Egg,1985-12-15,9.236,7.8,426
636,9421,The Dinner Game,1998-04-15,11.778,7.778,1918
637,262,The King of Comedy,1982-12-18,16.117,7.8,2338
638,11005,Awakenings,1990-12-04,27.618,7.8,2576
639,946,Letter from an Unknown Woman,1948-04-28,9.213,7.8,307
640,946,Letter from an Unknown Woman,1948-04-28,9.213,7.8,307
641,887,The Best Years of Our Lives,1946-12-25,15.705,7.8,659
642,553,Dogville,2003-05-21,17.5,7.773,2443
643,609242,The Heist of the Century,2020-01-16,19.733,7.771,791
644,22504,The King and the Mockingbird,1980-03-19,5.932,7.8,377
645,12496,The Twilight Samurai,2002-11-02,8.652,7.8,317
646,652722,In the Arms of an Assassin,2019-12-06,18.521,7.77,416
647,141,Donnie Darko,2001-01-19,49.839,7.77,12575
648,937278,A Man Called Otto,2022-12-28,54.731,7.768,2930
649,169813,Short Term 12,2013-08-23,14.153,7.8,1311
650,5961,Fanny and Alexander,1982-12-17,10.101,7.8,788
651,980489,Gran Turismo,2023-08-09,65.138,7.767,2836
652,18079,Nine Queens,2000-08-31,11.299,7.8,720
653,144,Wings of Desire,1987-09-23,19.387,7.8,1346
654,126319,Ernest & Celestine,2012-12-12,11.804,7.8,608
655,5511,Le Samouraï,1967-10-25,14.375,7.766,1115
656,165,Back to the Future Part II,1989-11-22,38.867,7.766,12935
657,423612,Never Look Away,2018-10-03,12.744,7.8,681
658,113833,The Normal Heart,2014-05-25,15.408,7.8,877
659,25050,Still Walking,2008-06-28,11.452,7.763,380
660,545611,Everything Everywhere All at Once,2022-03-24,66.179,7.8,6800
661,86837,Amour,2012-09-20,13.335,7.8,1638
662,873,The Color Purple,1985-12-18,19.53,7.8,1808
663,583,Life of Brian,1979-08-17,26.403,7.762,4474
664,117,The Untouchables,1987-06-03,30.536,7.761,5702
665,14756,Ip Man,2008-12-12,12.745,7.759,3809
666,24480,Partly Cloudy,2009-05-28,10.191,7.758,1042
667,587,Big Fish,2003-12-25,23.622,7.758,7264
668,980026,The Promised Land,2023-10-05,27.069,7.757,373
669,17483,Shelter,2007-06-16,11.998,7.8,477
670,6844,The Ten Commandments,1956-10-05,45.264,7.8,1640
671,882569,Guy Ritchie's The Covenant,2023-04-19,62.563,7.8,2651
672,33602,Temple Grandin,2010-02-06,16.323,7.8,467
673,273248,The Hateful Eight,2015-12-25,34.59,7.756,14341
674,27670,Nothing Left to Do But Cry,1984-12-20,8.02,7.755,1140
675,10229,A Walk to Remember,2002-01-25,59.973,7.754,4060
676,143,All Quiet on the Western Front,1930-04-29,21.026,7.755,816
677,396535,Train to Busan,2016-07-20,101.112,7.755,7610
678,1417,Pan's Labyrinth,2006-10-10,48.36,7.754,10639
679,380,Rain Man,1988-12-12,28.272,7.754,6442
680,14282,Ninja Scroll,1993-06-05,21.583,7.752,645
681,1480,Touch of Evil,1958-03-30,16.143,7.8,1451
682,925,Do the Right Thing,1989-06-14,17.661,7.751,1795
683,20126,Deep Red,1975-03-07,13.476,7.8,1476
684,1700,Misery,1990-11-30,26.337,7.75,4717
685,666277,Past Lives,2023-06-02,44.626,7.749,1816
686,269149,Zootopia,2016-02-11,100.066,7.7,16520
687,705861,Hustle,2022-06-03,25.753,7.748,2563
688,166428,How to Train Your Dragon: The Hidden World,2019-01-03,77.612,7.748,6512
689,13855,The Chaser,2008-02-14,17.893,7.748,1349
690,808,Shrek,2001-05-18,122.637,7.746,17393
691,976893,Perfect Days,2023-11-10,45.08,7.745,1370
692,28162,A Matter of Life and Death,1946-12-15,11.682,7.7,417
693,12444,Harry Potter and the Deathly Hallows: Part 1,2010-11-17,97.605,7.744,19298
694,12429,Ponyo,2008-07-19,47.567,7.7,4360
695,216,Ali: Fear Eats the Soul,1974-03-05,9.467,7.744,406
696,12491,Accattone,1961-09-25,7.609,7.7,477
697,792,Platoon,1986-12-19,43.653,7.7,4605
698,579974,RRR,2022-03-24,40.818,7.742,1347
699,336804,Mustang,2015-06-17,8.977,7.7,1383
700,10227,PlayTime,1967-12-13,12.499,7.742,583
701,703,Annie Hall,1977-04-19,14.827,7.7,3923
702,303,Notorious,1946-08-21,16.685,7.7,1621
703,382591,Two Is a Family,2016-12-07,16.419,7.741,2979
704,211954,Instructions Not Included,2013-07-20,16.732,7.7,890
705,322,Mystic River,2003-10-07,32.784,7.741,6771
706,1040,The Leopard,1963-03-27,15.856,7.7,842
707,25253,Crooks in Clover,1963-11-27,6.95,7.738,510
708,45269,The King's Speech,2010-11-26,27.167,7.737,8766
709,2108,The Breakfast Club,1985-02-15,34.159,7.737,8059
710,1626,Vivre Sa Vie,1962-09-20,9.537,7.737,647
711,843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,2021-09-14,18.089,7.7,386
712,15265,The Red Balloon,1956-08-24,8.371,7.736,403
713,1002185,A Million Miles Away,2023-09-08,26.349,7.7,445
714,11902,Underground,1995-05-13,10.167,7.7,689
715,492188,Marriage Story,2019-09-28,31.39,7.7,6995
716,374473,"I, Daniel Blake",2016-10-21,9.483,7.729,1420
717,123025,"Batman: The Dark Knight Returns, Part 1",2012-08-21,28.487,7.7,1610
718,12405,Slumdog Millionaire,2008-11-12,30.91,7.7,10659
719,525,The Blues Brothers,1980-06-16,24.231,7.732,4231
720,413594,Sword Art Online: The Movie – Ordinal Scale,2017-02-18,14.651,7.7,686
721,177572,Big Hero 6,2014-10-24,119.207,7.7,15760
722,40662,Batman: Under the Red Hood,2010-07-27,17.25,7.7,1610
723,9552,The Exorcist,1973-12-26,57.081,7.7,8054
724,21135,L'Eclisse,1962-04-13,10.067,7.73,488
725,10020,Beauty and the Beast,1991-10-22,79.802,7.731,10041
726,5528,The Chorus,2004-03-17,18.098,7.7,2439
727,203217,My Mom Is a Character,2013-06-21,7.408,7.729,652
728,24428,The Avengers,2012-04-25,171.773,7.729,31214
729,309,The Celebration,1998-06-19,10.378,7.7,1099
730,15121,The Sound of Music,1965-03-29,42.911,7.728,3326
731,22596,Safety Last!,1923-04-01,9.278,7.728,518
732,396,Who's Afraid of Virginia Woolf?,1966-06-22,15.686,7.725,837
733,603692,John Wick: Chapter 4,2023-03-22,128.013,7.7,6848
734,49687,Marriage Italian Style,1964-12-18,10.617,7.7,516
735,903,Cool Hand Luke,1967-11-01,16.541,7.7,1446
736,404,The Straight Story,1999-10-15,15.301,7.724,1587
737,334,Magnolia,1999-12-17,19.364,7.7,3606
738,843241,The Seven Deadly Sins: Cursed by Light,2021-07-02,24.76,7.7,484
739,61979,Three Steps Above Heaven,2010-12-03,64.741,7.7,3089
740,30018,Mother,2009-05-28,13.68,7.724,1501
741,16052,Selena,1997-03-21,17.958,7.7,1226
742,486589,Red Shoes and the Seven Dwarfs,2019-07-25,29.236,7.7,1090
743,49046,All Quiet on the Western Front,2022-10-07,53.114,7.722,4031
744,696,Manhattan,1979-04-25,11.658,7.7,2427
745,96721,Rush,2013-09-02,30.196,7.721,7205
746,19026,Azur & Asmar: The Princes' Quest,2006-05-21,12.368,7.719,631
747,688,The Bridges of Madison County,1995-06-02,20.509,7.719,2180
748,502033,Sound of Metal,2020-11-20,16.498,7.7,2571
749,24657,The Sacrifice,1986-05-09,16.241,7.7,535
750,20139,The Children's Hour,1961-12-19,11.453,7.7,357
751,162,Edward Scissorhands,1990-12-07,52.784,7.7,13029
752,9800,Philadelphia,1993-12-22,17.633,7.7,4283
753,369299,Don't Blame the Kid,2016-05-13,18.563,7.717,636
754,792307,Poor Things,2023-12-07,91.646,7.7,4478
755,672,Harry Potter and the Chamber of Secrets,2002-11-13,116.871,7.712,22301
756,11299,Cowboy Bebop: The Movie,2001-09-01,18.998,7.711,919
757,272,Batman Begins,2005-06-10,73.588,7.711,21214
758,656563,Rich in Love,2020-04-30,9.309,7.71,616
759,48831,My Night at Maud's,1969-06-04,8.881,7.7,316
760,30959,Kwaidan,1965-01-06,13.685,7.7,394
761,205,Hotel Rwanda,2004-12-22,21.142,7.709,2884
762,297222,PK,2014-12-18,15.027,7.709,1015
763,234200,Pride,2014-09-12,9.839,7.7,1315
764,9806,The Incredibles,2004-10-27,65.263,7.709,17831
765,1633,Fried Green Tomatoes,1991-12-27,15.163,7.7,1359
766,602063,Rurouni Kenshin: The Final,2021-04-23,24.769,7.7,484
767,451945,BPM (Beats per Minute),2017-08-23,6.845,7.708,1340
768,221732,Rurouni Kenshin Part III: The Legend Ends,2014-09-13,15.29,7.7,501
769,30588,Monsieur Verdoux,1947-09-26,8.317,7.7,425
770,770254,Back to the Outback,2021-12-03,21.156,7.707,731
771,23832,For Love and Gold,1966-04-07,8.926,7.7,368
772,8016,"Germany, Year Zero",1948-12-01,11.775,7.7,381
773,337960,Holding the Man,2015-08-27,8.432,7.7,448
774,5544,Hiroshima Mon Amour,1959-06-10,12.002,7.7,824
775,726759,Tetris,2023-03-15,20.221,7.705,1378
776,242582,Nightcrawler,2014-10-23,46.358,7.705,10896
777,2204,Alice in the Cities,1974-05-17,10.132,7.7,303
778,776305,Belle,2021-07-16,19.632,7.704,756
779,597316,My Little Pony: A New Generation,2021-09-22,14.987,7.704,309
780,40619,Day & Night,2010-06-17,8.561,7.704,896
781,963,The Maltese Falcon,1941-10-18,17.162,7.706,1715
782,613868,Cousins,2019-12-10,10.048,7.703,335
783,14811,Fiddler on the Roof,1971-11-03,14.687,7.7,575
784,12516,Dreams,1990-05-11,14.464,7.7,481
785,766507,Prey,2022-08-02,71.887,7.702,6856
786,10757,Kabhi Khushi Kabhie Gham,2001-12-14,23.229,7.708,551
787,336,"Duck, You Sucker",1971-10-29,18.498,7.702,1085
788,158,Knockin' on Heaven's Door,1997-02-20,9.367,7.701,525
789,539517,Constantine: City of Demons - The Movie,2018-10-04,17.015,7.7,596
790,81401,The Turin Horse,2011-03-31,10.518,7.7,363
791,393729,Divines,2016-08-31,7.193,7.7,662
792,4480,Jean de Florette,1986-08-27,9.116,7.7,564
793,938008,The Killer,2022-07-13,28.562,7.696,378
794,137182,The Broken Circle Breakdown,2012-10-09,9.072,7.7,1057
795,499,Cléo from 5 to 7,1962-04-11,12.938,7.696,700
796,980,The Ox-Bow Incident,1942-12-03,8.546,7.695,389
797,773,Little Miss Sunshine,2006-07-26,15.574,7.695,7201
798,573699,White Snake,2019-01-11,25.357,7.694,486
799,5910,Fireworks,1997-10-30,10.998,7.7,698
800,506574,Descendants 3,2019-08-02,35.758,7.692,1530
801,359784,Maudie,2016-06-16,11.431,7.7,513
802,851,Brief Encounter,1945-11-24,11.977,7.697,635
803,11220,Fallen Angels,1995-09-06,29.943,7.7,1077
804,3114,The Searchers,1956-05-16,19.191,7.7,1432
805,479718,The Outlaws,2017-10-03,34.367,7.688,445
806,244063,Boys,2014-01-08,7.559,7.7,695
807,13187,A Charlie Brown Christmas,1965-12-09,12.791,7.691,698
808,9023,Spirit: Stallion of the Cimarron,2002-05-24,60.247,7.7,4619
809,556984,The Trial of the Chicago 7,2020-09-25,19.523,7.69,3072
810,51608,The Man from Nowhere,2010-08-04,50.482,7.69,1342
